product_id,product_name,brand,category,subcategory,price,currency,discount_percent,discounted_price,rating,reviews_count,popularity_score,stock_status,date_added,description
P100391,Puma Sneakers,Puma,Footwear,Sneakers,2183,INR,63,807.71,3.6,310,1116.0,Limited Stock,2025-02-16,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100392,OnePlus 11,OnePlus,Electronics,Smartphone,70030,INR,49,35715.3,4.4,4058,17855.2,Out of Stock,2024-10-09,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P100393,Nike Air Max,Nike,Footwear,Sneakers,9629,INR,62,3659.02,4.3,669,2876.7,In Stock,2025-02-13,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100394,Zara Shirt,Zara,Fashion,Shirt,1157,INR,27,844.61,3.4,4161,14147.4,Limited Stock,2024-08-30,Zara Zara Shirt is a premium shirt designed for performance and comfort.
P100395,American Tourister Bag,American Tourister,Accessories,Travel Bag,3621,INR,66,1231.14,4.6,2078,9558.8,Out of Stock,2024-12-17,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100396,Samsung Galaxy S21,Samsung,Electronics,Smartphone,22247,INR,29,15795.37,4.3,618,2657.4,Out of Stock,2025-10-11,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P100397,Reebok Shoes,Reebok,Footwear,Training Shoes,4085,INR,6,3839.9,3.5,1847,6464.5,In Stock,2025-04-27,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100398,RayBan Sunglasses,RayBan,Accessories,Sunglasses,473,INR,11,420.97,4.7,4829,22696.3,Out of Stock,2025-10-25,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100399,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2314,INR,19,1874.34,3.5,3740,13090.0,Out of Stock,2024-05-20,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100400,Puma Sneakers,Puma,Footwear,Sneakers,2670,INR,31,1842.3,3.3,249,821.7,Limited Stock,2025-08-28,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100401,iPhone 13,Apple,Electronics,Smartphone,73614,INR,64,26501.04,4.0,1666,6664.0,Out of Stock,2026-04-09,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100402,Fossil Watch,Fossil,Accessories,Watch,1833,INR,55,824.85,4.0,3781,15124.0,In Stock,2024-05-22,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P100403,Nike Air Max,Nike,Footwear,Sneakers,9156,INR,11,8148.84,3.3,1054,3478.2,In Stock,2025-07-14,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100404,Fossil Watch,Fossil,Accessories,Watch,1649,INR,43,939.93,4.2,309,1297.8,Limited Stock,2025-01-25,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P100405,Fossil Watch,Fossil,Accessories,Watch,6194,INR,31,4273.86,3.6,556,2001.6,Limited Stock,2024-12-08,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P100406,Puma Sneakers,Puma,Footwear,Sneakers,2352,INR,66,799.68,4.6,2577,11854.2,In Stock,2025-06-09,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100407,HP Pavilion,HP,Electronics,Laptop,15488,INR,61,6040.32,3.9,2894,11286.6,In Stock,2024-07-31,HP HP Pavilion is a premium laptop designed for performance and comfort.
P100408,Adidas Hoodie,Adidas,Fashion,Hoodie,4740,INR,35,3081.0,4.7,2370,11139.0,In Stock,2025-02-06,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P100409,Nike Air Max,Nike,Footwear,Sneakers,9181,INR,34,6059.46,4.6,1509,6941.4,Limited Stock,2025-07-01,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100410,Adidas Hoodie,Adidas,Fashion,Hoodie,1288,INR,69,399.28,4.0,3405,13620.0,Out of Stock,2025-06-20,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P100411,Nike T-shirt,Nike,Fashion,T-shirt,2830,INR,24,2150.8,3.8,955,3629.0,Out of Stock,2024-12-05,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P100412,iPhone 13,Apple,Electronics,Smartphone,28820,INR,38,17868.4,4.5,2711,12199.5,Limited Stock,2025-03-25,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100413,Samsung Galaxy S21,Samsung,Electronics,Smartphone,39647,INR,13,34492.89,3.8,4173,15857.4,Out of Stock,2025-07-07,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P100414,Reebok Shoes,Reebok,Footwear,Training Shoes,7922,INR,7,7367.46,3.9,3361,13107.9,Limited Stock,2026-03-26,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100415,Wildcraft Backpack,Wildcraft,Accessories,Backpack,6255,INR,12,5504.4,3.8,711,2701.8,Limited Stock,2025-04-22,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100416,RayBan Sunglasses,RayBan,Accessories,Sunglasses,6255,INR,10,5629.5,3.3,2757,9098.1,Out of Stock,2025-09-11,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100417,Nike T-shirt,Nike,Fashion,T-shirt,4492,INR,55,2021.4,3.4,520,1768.0,Limited Stock,2025-12-10,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P100418,Puma Jacket,Puma,Fashion,Jacket,4617,INR,6,4339.98,4.8,2761,13252.8,Out of Stock,2024-10-09,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P100419,Sony Headphones,Sony,Electronics,Headphones,24731,INR,40,14838.6,4.3,917,3943.1,Limited Stock,2026-01-27,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P100420,HP Pavilion,HP,Electronics,Laptop,66666,INR,19,53999.46,4.6,1861,8560.6,Out of Stock,2025-11-07,HP HP Pavilion is a premium laptop designed for performance and comfort.
P100421,Puma Sneakers,Puma,Footwear,Sneakers,7399,INR,8,6807.08,4.7,3958,18602.6,In Stock,2025-12-03,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100422,Wildcraft Backpack,Wildcraft,Accessories,Backpack,6241,INR,64,2246.76,3.3,3163,10437.9,Limited Stock,2024-09-18,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100423,Reebok Shoes,Reebok,Footwear,Training Shoes,7606,INR,11,6769.34,3.8,782,2971.6,Limited Stock,2026-01-17,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100424,iPhone 13,Apple,Electronics,Smartphone,48198,INR,5,45788.1,3.6,4672,16819.2,Limited Stock,2024-12-18,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100425,Wildcraft Backpack,Wildcraft,Accessories,Backpack,1401,INR,37,882.63,4.3,3556,15290.8,Out of Stock,2025-04-17,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100426,H&M Sweatshirt,H&M,Fashion,Sweatshirt,1839,INR,8,1691.88,4.9,4696,23010.4,In Stock,2024-05-02,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P100427,RayBan Sunglasses,RayBan,Accessories,Sunglasses,5247,INR,49,2675.97,4.6,2800,12880.0,Limited Stock,2024-10-20,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100428,Reebok Shoes,Reebok,Footwear,Training Shoes,4829,INR,51,2366.21,4.8,4072,19545.6,In Stock,2025-04-10,Reebok Reebok Shoes is a premium training shoes designed for performance and comfort.
P100429,Adidas Ultraboost,Adidas,Footwear,Running Shoes,8106,INR,19,6565.86,4.2,2999,12595.8,Out of Stock,2024-10-31,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100430,Adidas Hoodie,Adidas,Fashion,Hoodie,1746,INR,58,733.32,3.4,4895,16643.0,Out of Stock,2026-01-12,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P100431,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2888,INR,19,2339.28,4.4,4126,18154.4,Out of Stock,2025-12-05,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100432,Fossil Watch,Fossil,Accessories,Watch,3753,INR,14,3227.58,3.5,4174,14609.0,Out of Stock,2025-04-05,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P100433,Fossil Watch,Fossil,Accessories,Watch,3264,INR,57,1403.52,4.1,3686,15112.6,Out of Stock,2024-11-30,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P100434,OnePlus 11,OnePlus,Electronics,Smartphone,27401,INR,22,21372.78,4.0,3222,12888.0,In Stock,2024-11-30,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P100435,OnePlus 11,OnePlus,Electronics,Smartphone,54086,INR,41,31910.74,4.7,4865,22865.5,In Stock,2025-01-03,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P100436,H&M Sweatshirt,H&M,Fashion,Sweatshirt,1126,INR,25,844.5,3.5,2418,8463.0,In Stock,2026-04-14,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P100437,Levi's Jeans,Levi's,Fashion,Jeans,3990,INR,7,3710.7,3.3,689,2273.7,Limited Stock,2024-11-22,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P100438,Nike T-shirt,Nike,Fashion,T-shirt,2415,INR,39,1473.15,4.0,3355,13420.0,Out of Stock,2024-06-25,Nike Nike T-shirt is a premium t-shirt designed for performance and comfort.
P100439,iPhone 13,Apple,Electronics,Smartphone,17290,INR,40,10374.0,4.3,1652,7103.6,Limited Stock,2025-03-21,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100440,Nike Air Max,Nike,Footwear,Sneakers,3878,INR,52,1861.44,3.5,4254,14889.0,In Stock,2025-01-31,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100441,Nike Air Max,Nike,Footwear,Sneakers,9841,INR,44,5510.96,3.9,3328,12979.2,Out of Stock,2026-02-22,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100442,H&M Sweatshirt,H&M,Fashion,Sweatshirt,1756,INR,52,842.88,3.4,4382,14898.8,Out of Stock,2025-09-22,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P100443,H&M Sweatshirt,H&M,Fashion,Sweatshirt,3833,INR,60,1533.2,3.5,1122,3927.0,Limited Stock,2024-10-07,H&M H&M Sweatshirt is a premium sweatshirt designed for performance and comfort.
P100444,iPhone 13,Apple,Electronics,Smartphone,15351,INR,34,10131.66,4.8,2576,12364.8,Out of Stock,2024-11-25,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100445,Fossil Watch,Fossil,Accessories,Watch,3035,INR,31,2094.15,4.7,908,4267.6,Out of Stock,2025-10-01,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P100446,Samsung Galaxy S21,Samsung,Electronics,Smartphone,76972,INR,8,70814.24,4.8,2422,11625.6,Limited Stock,2024-09-08,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P100447,Wildcraft Backpack,Wildcraft,Accessories,Backpack,6032,INR,38,3739.84,4.6,40,184.0,In Stock,2026-04-15,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100448,American Tourister Bag,American Tourister,Accessories,Travel Bag,1434,INR,36,917.76,3.5,900,3150.0,Limited Stock,2025-12-30,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100449,Fossil Watch,Fossil,Accessories,Watch,4156,INR,36,2659.84,4.4,3106,13666.4,Out of Stock,2025-07-02,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P100450,RayBan Sunglasses,RayBan,Accessories,Sunglasses,1767,INR,30,1236.9,4.5,416,1872.0,Out of Stock,2025-10-20,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100451,Samsung Galaxy S21,Samsung,Electronics,Smartphone,57359,INR,57,24664.37,4.9,2201,10784.9,Limited Stock,2025-10-07,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P100452,OnePlus 11,OnePlus,Electronics,Smartphone,72814,INR,60,29125.6,3.4,196,666.4,In Stock,2024-11-11,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P100453,iPhone 13,Apple,Electronics,Smartphone,26522,INR,8,24400.24,3.8,887,3370.6,Out of Stock,2024-10-22,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100454,Puma Sneakers,Puma,Footwear,Sneakers,2490,INR,28,1792.8,3.9,2279,8888.1,Limited Stock,2024-05-05,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100455,Wildcraft Backpack,Wildcraft,Accessories,Backpack,4737,INR,54,2179.02,4.2,4864,20428.8,Limited Stock,2025-04-19,Wildcraft Wildcraft Backpack is a premium backpack designed for performance and comfort.
P100456,Puma Sneakers,Puma,Footwear,Sneakers,8821,INR,15,7497.85,4.6,2369,10897.4,In Stock,2025-03-24,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100457,American Tourister Bag,American Tourister,Accessories,Travel Bag,3859,INR,11,3434.51,3.8,367,1394.6,In Stock,2024-10-05,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100458,Nike Air Max,Nike,Footwear,Sneakers,9334,INR,39,5693.74,3.3,401,1323.3,In Stock,2025-11-06,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100459,iPhone 13,Apple,Electronics,Smartphone,74316,INR,51,36414.84,4.7,1607,7552.9,In Stock,2024-07-07,Apple iPhone 13 is a premium smartphone designed for performance and comfort.
P100460,Puma Sneakers,Puma,Footwear,Sneakers,2320,INR,29,1647.2,3.6,1587,5713.2,In Stock,2025-05-16,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100461,Puma Sneakers,Puma,Footwear,Sneakers,3180,INR,45,1749.0,3.4,1354,4603.6,Out of Stock,2025-01-14,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100462,Puma Sneakers,Puma,Footwear,Sneakers,3476,INR,41,2050.84,3.8,3628,13786.4,In Stock,2025-03-13,Puma Puma Sneakers is a premium sneakers designed for performance and comfort.
P100463,Puma Jacket,Puma,Fashion,Jacket,3456,INR,46,1866.24,3.4,4643,15786.2,In Stock,2025-04-18,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P100464,Levi's Jeans,Levi's,Fashion,Jeans,610,INR,14,524.6,4.3,4643,19964.9,Limited Stock,2024-12-25,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P100465,Puma Jacket,Puma,Fashion,Jacket,3180,INR,52,1526.4,3.3,688,2270.4,Limited Stock,2025-03-04,Puma Puma Jacket is a premium jacket designed for performance and comfort.
P100466,Fossil Watch,Fossil,Accessories,Watch,5384,INR,44,3015.04,4.3,1245,5353.5,Limited Stock,2024-11-13,Fossil Fossil Watch is a premium watch designed for performance and comfort.
P100467,Nike Air Max,Nike,Footwear,Sneakers,9084,INR,55,4087.8,4.8,4546,21820.8,Limited Stock,2024-05-23,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100468,OnePlus 11,OnePlus,Electronics,Smartphone,60503,INR,67,19965.99,3.9,4431,17280.9,Limited Stock,2025-05-07,OnePlus OnePlus 11 is a premium smartphone designed for performance and comfort.
P100469,Adidas Ultraboost,Adidas,Footwear,Running Shoes,9133,INR,10,8219.7,4.4,2971,13072.4,Out of Stock,2024-07-13,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100470,RayBan Sunglasses,RayBan,Accessories,Sunglasses,4932,INR,28,3551.04,4.2,674,2830.8,Limited Stock,2025-08-04,RayBan RayBan Sunglasses is a premium sunglasses designed for performance and comfort.
P100471,Boat Earbuds,Boat,Electronics,Earbuds,66056,INR,44,36991.36,4.9,2627,12872.3,In Stock,2024-09-16,Boat Boat Earbuds is a premium earbuds designed for performance and comfort.
P100472,American Tourister Bag,American Tourister,Accessories,Travel Bag,4301,INR,24,3268.76,4.0,4843,19372.0,In Stock,2026-03-05,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100473,HP Pavilion,HP,Electronics,Laptop,44586,INR,41,26305.74,3.4,3155,10727.0,Limited Stock,2025-05-31,HP HP Pavilion is a premium laptop designed for performance and comfort.
P100474,American Tourister Bag,American Tourister,Accessories,Travel Bag,5600,INR,70,1680.0,4.9,3956,19384.4,In Stock,2025-04-08,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
P100475,Adidas Ultraboost,Adidas,Footwear,Running Shoes,2302,INR,61,897.78,4.6,753,3463.8,Out of Stock,2025-10-27,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100476,Sony Headphones,Sony,Electronics,Headphones,70487,INR,31,48636.03,4.0,968,3872.0,Out of Stock,2024-08-17,Sony Sony Headphones is a premium headphones designed for performance and comfort.
P100477,Adidas Ultraboost,Adidas,Footwear,Running Shoes,6777,INR,46,3659.58,4.2,4083,17148.6,Out of Stock,2026-02-11,Adidas Adidas Ultraboost is a premium running shoes designed for performance and comfort.
P100478,Samsung Galaxy S21,Samsung,Electronics,Smartphone,23054,INR,32,15676.72,3.6,2812,10123.2,Limited Stock,2024-06-30,Samsung Samsung Galaxy S21 is a premium smartphone designed for performance and comfort.
P100479,Adidas Hoodie,Adidas,Fashion,Hoodie,3506,INR,24,2664.56,4.8,865,4152.0,In Stock,2025-11-17,Adidas Adidas Hoodie is a premium hoodie designed for performance and comfort.
P100480,Levi's Jeans,Levi's,Fashion,Jeans,889,INR,25,666.75,3.5,1749,6121.5,In Stock,2024-12-24,Levi's Levi's Jeans is a premium jeans designed for performance and comfort.
P100481,Nike Air Max,Nike,Footwear,Sneakers,7324,INR,69,2270.44,3.8,4066,15450.8,Out of Stock,2024-06-10,Nike Nike Air Max is a premium sneakers designed for performance and comfort.
P100482,American Tourister Bag,American Tourister,Accessories,Travel Bag,4283,INR,13,3726.21,4.1,4632,18991.2,Out of Stock,2024-09-03,American Tourister American Tourister Bag is a premium travel bag designed for performance and comfort.
